"Town","FIPS","Year","Measure Type","Variable","Value"
"Beacon Falls","0900903250","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Beacon Falls","0900903250","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Beacon Falls","0900903250","2006-2010","Number","Alcohol Induced Deaths",-6666
"Beacon Falls","0900903250","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Beacon Falls","0900903250","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.35
"Beacon Falls","0900903250","2007-2011","Number","Alcohol Induced Deaths",1
"Beacon Falls","0900903250","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Beacon Falls","0900903250","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.31
"Beacon Falls","0900903250","2008-2012","Number","Alcohol Induced Deaths",1
"Beacon Falls","0900903250","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Beacon Falls","0900903250","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.3
"Beacon Falls","0900903250","2010-2014","Number","Alcohol Induced Deaths",1
"Berlin","0900304300","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Berlin","0900304300","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",7.15
"Berlin","0900304300","2006-2010","Number","Alcohol Induced Deaths",7
"Berlin","0900304300","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Berlin","0900304300","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.08
"Berlin","0900304300","2007-2011","Number","Alcohol Induced Deaths",5
"Berlin","0900304300","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Berlin","0900304300","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",7.05
"Berlin","0900304300","2008-2012","Number","Alcohol Induced Deaths",7
"Berlin","0900304300","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Berlin","0900304300","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",8.87
"Berlin","0900304300","2010-2014","Number","Alcohol Induced Deaths",9
"Bethany","0900904580","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2006-2010","Number","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2007-2011","Number","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2008-2012","Number","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bethany","0900904580","2010-2014","Number","Alcohol Induced Deaths",-6666
"Bethel","0900104720","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethel","0900104720","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",1.09
"Bethel","0900104720","2006-2010","Number","Alcohol Induced Deaths",1
"Bethel","0900104720","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethel","0900104720","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",1.08
"Bethel","0900104720","2007-2011","Number","Alcohol Induced Deaths",1
"Bethel","0900104720","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethel","0900104720","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",1.07
"Bethel","0900104720","2008-2012","Number","Alcohol Induced Deaths",1
"Bethel","0900104720","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethel","0900104720","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.15
"Bethel","0900104720","2010-2014","Number","Alcohol Induced Deaths",3
"Bethlehem","0900504930","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethlehem","0900504930","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.56
"Bethlehem","0900504930","2006-2010","Number","Alcohol Induced Deaths",1
"Bethlehem","0900504930","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethlehem","0900504930","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.56
"Bethlehem","0900504930","2007-2011","Number","Alcohol Induced Deaths",1
"Bethlehem","0900504930","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethlehem","0900504930","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.55
"Bethlehem","0900504930","2008-2012","Number","Alcohol Induced Deaths",1
"Bethlehem","0900504930","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bethlehem","0900504930","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",11.24
"Bethlehem","0900504930","2010-2014","Number","Alcohol Induced Deaths",2
"Bloomfield","0900305910","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bloomfield","0900305910","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",0.98
"Bloomfield","0900305910","2006-2010","Number","Alcohol Induced Deaths",1
"Bloomfield","0900305910","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bloomfield","0900305910","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",1.96
"Bloomfield","0900305910","2007-2011","Number","Alcohol Induced Deaths",2
"Bloomfield","0900305910","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bloomfield","0900305910","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",2.93
"Bloomfield","0900305910","2008-2012","Number","Alcohol Induced Deaths",3
"Bloomfield","0900305910","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bloomfield","0900305910","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.88
"Bloomfield","0900305910","2010-2014","Number","Alcohol Induced Deaths",4
"Bolton","0901306260","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bolton","0901306260","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",7.96
"Bolton","0901306260","2006-2010","Number","Alcohol Induced Deaths",2
"Bolton","0901306260","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bolton","0901306260","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",15.98
"Bolton","0901306260","2007-2011","Number","Alcohol Induced Deaths",4
"Bolton","0901306260","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bolton","0901306260","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",20.08
"Bolton","0901306260","2008-2012","Number","Alcohol Induced Deaths",5
"Bolton","0901306260","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bolton","0901306260","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",12.09
"Bolton","0901306260","2010-2014","Number","Alcohol Induced Deaths",3
"Bozrah","0901106820","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2006-2010","Number","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2007-2011","Number","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2008-2012","Number","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bozrah","0901106820","2010-2014","Number","Alcohol Induced Deaths",-6666
"Branford","0900907310","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Branford","0900907310","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",7.8
"Branford","0900907310","2006-2010","Number","Alcohol Induced Deaths",11
"Branford","0900907310","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Branford","0900907310","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",9.25
"Branford","0900907310","2007-2011","Number","Alcohol Induced Deaths",13
"Branford","0900907310","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",8.22
"Branford","0900907310","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",11.42
"Branford","0900907310","2008-2012","Number","Alcohol Induced Deaths",16
"Branford","0900907310","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",8.27
"Branford","0900907310","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",10.69
"Branford","0900907310","2010-2014","Number","Alcohol Induced Deaths",15
"Bridgeport","0900108070","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",8.41
"Bridgeport","0900108070","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",7.86
"Bridgeport","0900108070","2006-2010","Number","Alcohol Induced Deaths",56
"Bridgeport","0900108070","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",7.49
"Bridgeport","0900108070","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",6.97
"Bridgeport","0900108070","2007-2011","Number","Alcohol Induced Deaths",50
"Bridgeport","0900108070","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",6.49
"Bridgeport","0900108070","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",6.09
"Bridgeport","0900108070","2008-2012","Number","Alcohol Induced Deaths",44
"Bridgeport","0900108070","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",6.53
"Bridgeport","0900108070","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",6.42
"Bridgeport","0900108070","2010-2014","Number","Alcohol Induced Deaths",47
"Bridgewater","0900508210","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bridgewater","0900508210","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Bridgewater","0900508210","2006-2010","Number","Alcohol Induced Deaths",-6666
"Bridgewater","0900508210","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bridgewater","0900508210","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",11.17
"Bridgewater","0900508210","2007-2011","Number","Alcohol Induced Deaths",1
"Bridgewater","0900508210","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bridgewater","0900508210","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",11.59
"Bridgewater","0900508210","2008-2012","Number","Alcohol Induced Deaths",1
"Bridgewater","0900508210","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Bridgewater","0900508210","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",23.5
"Bridgewater","0900508210","2010-2014","Number","Alcohol Induced Deaths",2
"Bristol","0900308490","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",8.28
"Bristol","0900308490","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",9.26
"Bristol","0900308490","2006-2010","Number","Alcohol Induced Deaths",28
"Bristol","0900308490","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",8.75
"Bristol","0900308490","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",9.92
"Bristol","0900308490","2007-2011","Number","Alcohol Induced Deaths",30
"Bristol","0900308490","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",8.73
"Bristol","0900308490","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",9.59
"Bristol","0900308490","2008-2012","Number","Alcohol Induced Deaths",29
"Bristol","0900308490","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",8.73
"Bristol","0900308490","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",10.57
"Bristol","0900308490","2010-2014","Number","Alcohol Induced Deaths",32
"Brookfield","0900108980","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brookfield","0900108980","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.7
"Brookfield","0900108980","2006-2010","Number","Alcohol Induced Deaths",3
"Brookfield","0900108980","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brookfield","0900108980","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.67
"Brookfield","0900108980","2007-2011","Number","Alcohol Induced Deaths",3
"Brookfield","0900108980","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brookfield","0900108980","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.64
"Brookfield","0900108980","2008-2012","Number","Alcohol Induced Deaths",3
"Brookfield","0900108980","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brookfield","0900108980","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.97
"Brookfield","0900108980","2010-2014","Number","Alcohol Induced Deaths",5
"Brooklyn","0901509190","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brooklyn","0901509190","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",9.89
"Brooklyn","0901509190","2006-2010","Number","Alcohol Induced Deaths",4
"Brooklyn","0901509190","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brooklyn","0901509190","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",7.38
"Brooklyn","0901509190","2007-2011","Number","Alcohol Induced Deaths",3
"Brooklyn","0901509190","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brooklyn","0901509190","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",4.87
"Brooklyn","0901509190","2008-2012","Number","Alcohol Induced Deaths",2
"Brooklyn","0901509190","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Brooklyn","0901509190","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Brooklyn","0901509190","2010-2014","Number","Alcohol Induced Deaths",-6666
"Burlington","0900310100","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Burlington","0900310100","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",6.59
"Burlington","0900310100","2006-2010","Number","Alcohol Induced Deaths",3
"Burlington","0900310100","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Burlington","0900310100","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",4.35
"Burlington","0900310100","2007-2011","Number","Alcohol Induced Deaths",2
"Burlington","0900310100","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Burlington","0900310100","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",4.3
"Burlington","0900310100","2008-2012","Number","Alcohol Induced Deaths",2
"Burlington","0900310100","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Burlington","0900310100","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",8.49
"Burlington","0900310100","2010-2014","Number","Alcohol Induced Deaths",4
"Canaan","0900510940","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2006-2010","Number","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2007-2011","Number","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",16.21
"Canaan","0900510940","2008-2012","Number","Alcohol Induced Deaths",1
"Canaan","0900510940","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Canaan","0900510940","2010-2014","Number","Alcohol Induced Deaths",-6666
"Canterbury","0901512130","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canterbury","0901512130","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.93
"Canterbury","0901512130","2006-2010","Number","Alcohol Induced Deaths",1
"Canterbury","0901512130","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canterbury","0901512130","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.91
"Canterbury","0901512130","2007-2011","Number","Alcohol Induced Deaths",1
"Canterbury","0901512130","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canterbury","0901512130","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.9
"Canterbury","0901512130","2008-2012","Number","Alcohol Induced Deaths",1
"Canterbury","0901512130","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canterbury","0901512130","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.91
"Canterbury","0901512130","2010-2014","Number","Alcohol Induced Deaths",1
"Canton","0900312270","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canton","0900312270","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",1.99
"Canton","0900312270","2006-2010","Number","Alcohol Induced Deaths",1
"Canton","0900312270","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canton","0900312270","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.95
"Canton","0900312270","2007-2011","Number","Alcohol Induced Deaths",2
"Canton","0900312270","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canton","0900312270","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.83
"Canton","0900312270","2008-2012","Number","Alcohol Induced Deaths",3
"Canton","0900312270","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Canton","0900312270","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.81
"Canton","0900312270","2010-2014","Number","Alcohol Induced Deaths",3
"Chaplin","0901513810","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2006-2010","Number","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2007-2011","Number","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2008-2012","Number","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",-6666
"Chaplin","0901513810","2010-2014","Number","Alcohol Induced Deaths",-6666
"Cheshire","0900914160","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Cheshire","0900914160","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",2.06
"Cheshire","0900914160","2006-2010","Number","Alcohol Induced Deaths",3
"Cheshire","0900914160","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Cheshire","0900914160","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",2.05
"Cheshire","0900914160","2007-2011","Number","Alcohol Induced Deaths",3
"Cheshire","0900914160","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Cheshire","0900914160","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",2.05
"Cheshire","0900914160","2008-2012","Number","Alcohol Induced Deaths",3
"Cheshire","0900914160","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Cheshire","0900914160","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",1.37
"Cheshire","0900914160","2010-2014","Number","Alcohol Induced Deaths",2
"Chester","0900714300","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chester","0900714300","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",10.06
"Chester","0900714300","2006-2010","Number","Alcohol Induced Deaths",2
"Chester","0900714300","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chester","0900714300","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.02
"Chester","0900714300","2007-2011","Number","Alcohol Induced Deaths",1
"Chester","0900714300","2008-2012","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chester","0900714300","2008-2012","Crude Rate (per 100,000)","Alcohol Induced Deaths",5.01
"Chester","0900714300","2008-2012","Number","Alcohol Induced Deaths",1
"Chester","0900714300","2010-2014","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Chester","0900714300","2010-2014","Crude Rate (per 100,000)","Alcohol Induced Deaths",4.79
"Chester","0900714300","2010-2014","Number","Alcohol Induced Deaths",1
"Clinton","0900715350","2006-2010","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Clinton","0900715350","2006-2010","Crude Rate (per 100,000)","Alcohol Induced Deaths",3
"Clinton","0900715350","2006-2010","Number","Alcohol Induced Deaths",2
"Clinton","0900715350","2007-2011","AAMR (per 100,000)","Alcohol Induced Deaths",-6666
"Clinton","0900715350","2007-2011","Crude Rate (per 100,000)","Alcohol Induced Deaths",3.01
"Clinton","0900715350","2007-2011","Number","Alcohol Induced Deaths",2
